Gender,Married,Education,ApplicantIncome,LoanAmount,Credit_History,Loan_Status
0,1,1,6739,336,1.0,1
1,0,1,13517,396,1.0,1
1,0,1,8474,422,1.0,1
0,1,1,1571,403,0.0,0
0,1,0,2254,441,1.0,1
1,0,1,8798,587,1.0,0
0,0,1,8100,157,0.0,1
0,1,1,13544,138,1.0,1
1,0,0,10596,340,1.0,1
0,1,0,9652,124,0.0,0
1,0,0,9743,415,0.0,1
0,1,0,14791,595,1.0,1
1,0,0,4121,216,1.0,1
1,1,1,4690,441,1.0,0
1,1,0,5448,469,1.0,0
0,1,0,2787,339,1.0,1
1,1,0,6858,274,1.0,1
0,1,1,9018,581,0.0,1
1,0,1,8536,544,1.0,1
1,0,0,6280,439,1.0,1
0,1,1,3272,327,1.0,1
1,0,0,5402,584,0.0,0
1,0,1,7226,586,0.0,1
0,0,1,13612,352,1.0,1
1,0,0,7700,510,1.0,0
1,0,1,10641,479,1.0,0
1,0,0,4638,210,0.0,1
1,1,0,8713,340,1.0,1
0,0,0,3916,323,1.0,1
0,0,1,11971,397,1.0,1
1,0,1,11117,151,1.0,1
0,1,0,8551,320,1.0,0
1,0,0,3084,588,0.0,1
0,0,1,2546,403,1.0,0
1,0,0,8484,387,1.0,1
1,1,1,3665,251,0.0,1
1,0,1,13715,486,0.0,1
1,1,1,7219,217,1.0,0
1,0,0,8722,510,1.0,1
1,1,0,2676,556,0.0,1
0,1,1,7911,523,0.0,1
1,1,0,9574,378,1.0,1
0,0,0,11852,234,0.0,1
1,1,1,10723,308,1.0,1
0,1,1,4788,226,1.0,1
0,1,0,14218,392,1.0,1
0,1,1,2815,106,0.0,1
1,0,0,2392,321,1.0,0
1,0,1,6669,176,1.0,1
0,0,1,9798,437,1.0,0
1,0,0,4580,450,1.0,1
0,1,0,10436,377,0.0,1
1,0,0,7966,433,1.0,1
0,1,0,10313,437,1.0,1
0,0,0,6590,326,0.0,1
1,0,1,5740,500,1.0,1
0,0,1,10512,374,0.0,1
1,1,0,1911,450,1.0,1
0,0,1,9805,394,1.0,1
0,0,0,3946,216,1.0,1
1,0,1,4846,391,1.0,1
1,1,1,13911,370,1.0,1
1,0,0,1585,546,1.0,1
0,0,0,9249,256,0.0,1
1,1,0,5642,159,1.0,1
0,1,1,8587,283,1.0,1
0,0,0,8868,523,1.0,1
1,0,0,11264,243,1.0,1
1,0,0,7334,260,1.0,1
0,1,0,11697,188,0.0,0
0,1,0,13771,115,1.0,1
1,1,0,2303,513,1.0,1
1,0,1,8219,348,1.0,1
1,1,1,13026,197,1.0,0
1,0,1,7585,549,1.0,0
1,1,1,13041,203,1.0,1
0,1,0,10761,399,1.0,1
0,1,0,14979,334,1.0,1
0,0,1,12361,521,1.0,1
0,0,1,13833,406,1.0,1
1,0,1,12463,543,0.0,1
1,0,0,14327,373,1.0,1
1,1,0,5682,360,1.0,0
0,0,0,11100,338,1.0,0
0,1,1,13432,523,1.0,1
1,0,1,1764,361,1.0,0
1,0,1,13540,431,1.0,1
0,1,1,4593,214,1.0,1
0,1,1,6298,367,1.0,1
1,0,0,11165,111,1.0,0
1,0,0,9643,172,1.0,1
0,1,0,13973,461,0.0,0
1,1,0,1825,505,1.0,1
1,1,0,2706,404,1.0,0
1,1,1,14184,277,1.0,0
0,1,0,11196,563,1.0,0
0,0,1,13226,359,1.0,0
0,0,0,2940,533,1.0,1
0,0,1,6684,358,0.0,1
0,0,1,10647,499,1.0,1
0,1,1,10246,369,1.0,1
0,1,1,6636,419,1.0,0
1,1,1,12946,219,0.0,1
1,0,1,13831,268,1.0,0
1,1,0,9640,585,1.0,0
1,1,1,14688,167,1.0,1
1,0,1,7319,158,1.0,1
1,0,0,9569,229,0.0,1
1,0,1,14269,474,1.0,0
0,1,0,3536,365,1.0,1
0,1,0,10978,174,1.0,1
1,0,1,10889,586,1.0,1
1,0,1,7060,189,1.0,1
0,1,0,14353,456,1.0,1
1,0,1,11959,253,1.0,0
1,1,0,5129,487,1.0,1
0,0,1,13157,317,1.0,1
1,0,0,10463,585,1.0,1
0,0,1,6814,127,1.0,1
1,1,1,3956,229,1.0,1
0,1,0,10162,165,1.0,1
0,0,0,2870,243,1.0,1
0,1,0,9129,479,0.0,1
1,0,0,12824,412,1.0,1
0,0,1,10363,506,1.0,1
1,1,0,2674,506,1.0,1
1,1,0,1610,560,1.0,0
1,1,1,5059,376,1.0,1
1,1,1,8192,202,0.0,1
0,0,0,10718,508,0.0,0
0,1,1,13246,413,1.0,1
1,1,0,4733,136,1.0,1
1,0,1,14131,348,1.0,1
0,0,0,2972,532,1.0,1
1,0,1,12071,560,1.0,1
0,0,0,6372,498,1.0,0
1,1,0,12663,255,0.0,1
1,1,1,12073,550,1.0,1
0,0,1,12982,570,1.0,1
1,0,0,6253,231,1.0,0
0,1,0,3333,146,1.0,1
1,1,1,7428,533,1.0,0
1,1,1,10145,543,1.0,1
1,1,1,8316,545,1.0,1
0,1,1,2240,294,0.0,1
1,0,1,8756,202,1.0,0
1,0,1,3880,427,1.0,1
1,0,1,12049,270,0.0,0
1,0,1,11135,188,1.0,1
0,1,1,5180,345,1.0,0
0,0,0,11440,157,1.0,0
1,1,1,3901,204,1.0,1
0,1,1,14611,279,1.0,0
1,1,0,12863,559,0.0,0
1,1,0,13932,168,1.0,1
1,1,0,8677,580,0.0,0
0,1,0,3506,401,1.0,1
0,1,0,14855,252,0.0,0
0,0,0,11478,124,1.0,1
0,1,1,2909,476,1.0,1
0,0,0,3262,134,1.0,0
0,0,0,2409,544,0.0,1
0,1,0,2260,114,0.0,1
0,1,1,8138,205,1.0,1
0,0,0,7112,317,1.0,0
1,0,1,4740,483,0.0,1
0,0,0,12381,173,0.0,1
0,0,0,2030,443,1.0,1
0,1,1,11051,518,1.0,1
0,1,1,13510,384,1.0,1
0,1,0,11719,137,1.0,1
0,0,1,4060,296,0.0,1
0,1,1,3677,379,1.0,0
0,0,0,6603,374,1.0,0
0,1,0,9206,273,0.0,0
0,0,0,3037,404,1.0,0
0,1,1,10965,143,0.0,1
1,1,0,4281,556,1.0,1
1,0,0,2446,253,0.0,0
0,0,1,6757,252,1.0,1
0,0,1,10990,390,1.0,1
1,0,0,6597,597,1.0,1
0,0,1,4011,519,1.0,1
1,1,0,3688,241,1.0,1
1,0,1,7563,355,1.0,1
1,1,0,2381,411,1.0,0
1,1,1,3347,233,1.0,1
1,1,1,8099,131,1.0,1
0,1,1,3475,125,0.0,1
1,1,1,8077,498,1.0,0
0,0,0,7226,354,0.0,1
0,0,1,13960,532,1.0,1
1,1,0,6068,322,0.0,1
1,1,1,8663,155,1.0,1
0,0,1,12656,392,1.0,1
1,0,0,8082,224,1.0,1
1,1,1,12755,329,1.0,1
0,0,1,12820,152,1.0,1
0,0,0,10189,541,1.0,1
1,0,1,3716,200,1.0,1
0,1,0,10680,566,1.0,1
1,0,1,7201,433,1.0,0
1,1,1,9517,391,1.0,0
1,1,1,4108,456,1.0,1
0,1,0,12167,366,1.0,1
0,1,1,14206,382,0.0,0
0,1,1,11062,101,1.0,0
0,0,1,13280,121,0.0,0
0,1,1,12194,165,1.0,1
1,1,1,6309,311,0.0,1
1,1,1,7845,335,1.0,0
1,0,1,1678,467,1.0,1
1,0,1,9271,116,1.0,1
0,0,1,9471,487,1.0,0
1,0,0,3429,113,1.0,0
0,0,1,14733,106,0.0,0
1,0,0,4048,434,0.0,1
0,0,0,6334,321,1.0,1
0,1,0,1611,499,0.0,1
1,1,1,12911,203,0.0,0
1,0,0,9448,549,1.0,1
1,1,0,2214,502,0.0,1
1,1,0,11093,100,1.0,0
0,0,1,12616,386,1.0,1
1,1,0,7534,483,1.0,0
1,1,1,2881,346,0.0,1
0,0,0,4627,487,1.0,1
1,1,0,14600,190,1.0,1
1,0,1,8983,413,1.0,1
1,0,1,12703,411,1.0,1
1,1,0,2708,536,1.0,1
1,1,0,12817,572,1.0,1
0,1,0,1536,313,1.0,1
1,0,1,3328,142,1.0,1
1,0,1,12752,173,1.0,0
1,0,0,4841,341,0.0,0
1,1,0,8506,580,0.0,1
1,1,1,9175,148,1.0,1
0,0,1,6847,467,1.0,0
1,1,0,13633,463,0.0,1
0,1,1,9390,415,1.0,0
0,0,0,2309,321,1.0,1
1,0,1,12764,449,1.0,1
1,1,0,5618,243,1.0,0
1,0,0,3026,428,1.0,1
1,1,0,13211,308,1.0,1
0,0,1,14583,198,1.0,1
1,0,0,1995,287,1.0,1
1,0,0,14687,213,0.0,0
1,1,1,1924,274,1.0,1
1,1,0,4247,370,1.0,1
1,0,0,11757,162,1.0,0
1,0,0,3482,595,1.0,1
0,0,1,2968,383,1.0,1
0,1,1,9228,503,1.0,1
1,0,1,8270,324,1.0,0
1,0,1,13492,546,1.0,1
1,0,0,2733,260,1.0,0
0,0,1,11489,135,0.0,1
1,1,1,10256,480,0.0,1
0,1,1,4519,240,0.0,0
1,0,0,2804,417,0.0,1
1,1,0,9534,295,1.0,1
1,1,0,1632,250,0.0,0
1,1,1,1948,555,1.0,1
0,0,0,7907,368,1.0,0
0,1,0,11522,443,1.0,1
1,1,1,11850,139,0.0,1
1,1,0,13318,337,1.0,1
0,0,1,2349,513,1.0,0
0,0,1,6857,479,0.0,1
0,1,0,5462,321,1.0,1
0,1,1,11172,380,1.0,1
1,0,1,10592,324,1.0,0
0,0,1,6354,556,0.0,0
1,1,1,3039,253,0.0,0
0,1,1,3399,379,0.0,0
0,0,1,4444,452,1.0,1
0,0,0,6457,138,1.0,0
0,1,1,7443,316,1.0,1
0,0,1,4744,343,1.0,0
1,1,1,7836,208,1.0,1
1,1,1,10206,562,1.0,1
0,1,0,14755,160,0.0,1
0,0,0,3091,588,0.0,0
1,1,1,9453,595,1.0,0
0,1,0,9355,532,1.0,1
0,0,1,9295,524,1.0,1
1,0,1,9775,297,1.0,0
0,1,1,5242,375,1.0,1
0,1,1,14585,271,1.0,1
1,0,0,3627,371,0.0,0
1,0,0,3101,504,1.0,0
1,0,1,14309,370,1.0,1
0,1,1,2722,522,1.0,1
1,1,0,7190,141,1.0,1
1,1,0,14021,288,1.0,1
1,0,1,3342,359,0.0,1
1,1,0,11983,251,1.0,0
1,0,1,9558,230,0.0,1
1,1,0,11281,213,1.0,1
0,0,0,7065,484,1.0,1
0,1,0,12588,321,0.0,1
1,1,0,5988,496,1.0,1
1,0,1,9700,153,1.0,0
1,0,1,14400,437,1.0,1
0,1,0,8450,395,1.0,0
0,0,1,10406,482,1.0,1
0,0,0,3427,494,0.0,1
0,1,0,9801,141,0.0,1
0,0,1,6429,192,1.0,1
0,1,1,9957,359,0.0,1
0,1,1,6992,380,0.0,1
0,0,0,4723,455,1.0,1
0,0,1,7627,519,1.0,1
1,1,1,6571,291,1.0,1
1,1,1,2454,224,1.0,1
1,1,1,8550,527,1.0,1
1,1,0,11041,395,1.0,1
0,1,0,3074,447,0.0,1
0,1,0,11915,528,1.0,1
1,0,0,8168,491,0.0,1
0,0,0,8595,440,1.0,0
1,0,0,13523,134,1.0,1
0,1,0,9220,527,1.0,1
1,0,1,4755,501,0.0,0
0,1,0,2558,146,1.0,1
0,1,0,3457,252,1.0,1
1,0,0,8148,337,1.0,0
0,1,0,6444,524,1.0,1
1,1,1,6558,104,1.0,1
1,1,0,12839,547,1.0,0
1,1,0,4019,545,0.0,1
1,1,1,13345,224,1.0,1
0,1,0,9413,466,1.0,1
0,0,0,4070,427,0.0,0
0,1,0,12619,186,1.0,1
1,1,0,8950,102,0.0,0
0,1,0,5387,591,1.0,1
1,1,0,9203,264,0.0,1
0,0,0,7917,322,1.0,1
0,0,1,10579,448,1.0,1
0,1,1,2244,396,1.0,0
1,1,0,7920,503,1.0,1
0,1,1,5014,550,1.0,1
0,0,0,4430,442,0.0,1
1,0,1,7037,523,1.0,0
0,0,0,12371,440,0.0,1
1,0,1,8213,560,1.0,1
0,1,0,1675,491,1.0,0
1,0,1,2065,488,1.0,1
1,0,1,4717,124,1.0,1
0,1,0,5857,138,1.0,0
1,1,0,14318,520,0.0,1
1,0,1,7473,480,1.0,0
1,0,1,11086,204,1.0,1
1,0,0,7302,104,1.0,1
1,0,1,8534,235,1.0,1
1,1,0,10912,591,0.0,1
0,1,1,2447,103,1.0,1
1,0,1,10276,268,1.0,1
1,0,0,12554,415,1.0,1
0,0,0,11312,409,1.0,1
0,0,0,4855,505,1.0,1
0,0,1,12041,177,1.0,1
0,1,1,6751,118,0.0,1
0,1,1,4691,304,1.0,1
0,1,0,7347,454,1.0,0
0,0,1,12899,423,0.0,1
1,0,1,8216,132,1.0,0
1,1,0,12268,249,0.0,1
0,1,1,2031,292,1.0,1
1,0,1,2731,238,1.0,1
1,1,0,11685,371,1.0,1
1,0,0,3197,295,1.0,0
0,0,0,4870,226,0.0,1
0,1,0,3045,448,1.0,1
1,1,0,12857,330,0.0,1
0,1,0,2937,143,0.0,0
1,0,0,10062,329,1.0,1
1,0,0,6004,315,0.0,1
1,1,0,7002,343,1.0,0
1,0,1,9108,108,1.0,0
0,0,0,7497,349,1.0,1
0,0,0,7066,299,1.0,1
0,1,1,9286,433,0.0,1
1,0,0,10308,178,0.0,1
0,1,1,5666,344,0.0,1
1,1,1,5514,289,0.0,0
0,0,0,13871,185,1.0,1
1,1,1,3756,584,1.0,0
1,0,0,5854,370,1.0,1
1,1,0,4810,361,0.0,0
0,1,1,8899,100,1.0,1
0,0,1,2431,119,0.0,0
0,1,1,3829,588,0.0,1
0,1,0,1893,519,1.0,1
1,1,0,3965,229,1.0,1
0,0,1,4777,425,1.0,0
0,0,0,6930,357,0.0,1
1,1,0,8502,230,0.0,0
1,1,1,11621,106,1.0,1
1,1,1,10317,439,0.0,0
0,0,1,7488,340,1.0,0
1,0,1,9009,291,1.0,1
1,1,1,7432,524,1.0,1
1,0,1,14349,409,1.0,1
0,0,1,12571,396,1.0,1
1,0,1,12858,214,0.0,1
0,0,1,14728,488,0.0,1
0,1,1,13114,572,1.0,1
1,0,0,11801,201,0.0,1
1,0,0,10857,437,1.0,1
0,1,1,4281,418,0.0,1
1,1,0,11583,100,1.0,1
1,0,0,12874,124,1.0,0
0,0,0,3139,308,1.0,1
0,1,0,10473,529,0.0,1
1,1,0,14384,242,1.0,1
0,1,0,11748,296,1.0,1
1,0,1,12015,244,1.0,1
1,0,1,3774,248,1.0,1
1,1,0,11925,280,1.0,1
0,0,0,12330,154,1.0,1
1,1,1,12979,570,1.0,1
1,0,0,3980,462,1.0,1
1,1,0,12308,237,1.0,0
0,1,0,8299,308,1.0,1
0,0,0,10047,284,1.0,1
0,0,0,14179,164,1.0,1
0,0,1,6174,136,1.0,0
0,0,1,13038,211,1.0,1
1,0,0,5022,362,1.0,1
0,0,1,12159,175,1.0,1
0,1,0,7604,395,1.0,0
0,0,0,7319,277,1.0,1
1,1,0,1663,353,1.0,1
0,1,0,8422,100,1.0,1
0,0,0,13326,247,1.0,1
1,1,0,14425,463,1.0,1
0,1,0,13355,258,1.0,1
1,0,0,12946,423,1.0,0
1,0,0,4881,573,0.0,1
1,0,1,3564,367,1.0,0
1,1,0,8089,249,1.0,1
1,0,1,13957,228,1.0,1
0,0,1,8947,225,1.0,1
1,0,0,5484,100,1.0,1
1,0,1,5387,486,1.0,0
0,1,0,1839,216,1.0,1
1,0,0,6321,559,0.0,0
0,1,0,5281,248,1.0,1
0,0,0,5090,368,1.0,1
0,1,1,11625,288,1.0,1
1,1,1,6630,240,1.0,0
1,1,0,9191,204,1.0,1
1,0,1,11337,565,1.0,0
0,1,1,13920,351,1.0,0
1,0,1,12379,516,1.0,1
1,0,0,8815,489,1.0,0
1,0,1,9233,380,1.0,1
0,0,1,14610,506,0.0,0
0,0,1,6549,443,0.0,0
1,1,0,11818,200,0.0,1
1,0,1,14133,381,1.0,1
1,1,1,6204,487,1.0,0
1,1,0,2138,457,1.0,1
0,1,1,9209,262,1.0,1
0,1,0,6643,596,1.0,1
0,1,0,2724,302,1.0,1
0,1,0,13397,199,1.0,0
1,1,0,13602,380,1.0,1
1,0,0,5745,503,1.0,0
1,1,0,11241,356,1.0,1
0,0,1,6923,193,1.0,1
1,1,0,13837,423,1.0,1
0,1,1,8107,378,1.0,0
0,1,1,8907,326,1.0,1
1,1,0,11197,461,1.0,1
1,0,1,9573,249,0.0,0
1,0,1,9652,450,1.0,0
0,0,1,14122,161,1.0,0
1,1,0,11067,228,1.0,0
0,1,1,10359,286,0.0,0
1,1,1,7268,167,1.0,0
0,0,0,3874,502,1.0,1
0,1,1,5590,129,1.0,1
1,0,1,2515,484,0.0,1
0,0,1,1835,403,1.0,0
0,1,0,14453,374,1.0,1
1,1,1,1580,226,1.0,0
0,0,1,3634,535,1.0,1
1,0,0,11491,312,1.0,0
0,0,0,1757,505,1.0,1
1,1,0,14778,405,0.0,0
1,1,1,1684,549,1.0,1
0,1,0,8341,233,1.0,0
0,1,0,1622,547,1.0,1
0,1,0,9556,504,1.0,1
0,1,1,8763,580,1.0,1
0,0,0,6200,502,1.0,1
1,0,0,8158,318,1.0,1
0,0,0,14691,520,1.0,0
1,1,0,5014,418,0.0,1
1,0,0,7133,256,0.0,1
0,1,1,7577,287,1.0,1
1,1,1,2894,575,1.0,1
1,0,0,3852,261,0.0,0
1,1,0,12911,228,1.0,1
1,0,0,11000,403,1.0,0
0,0,1,7461,188,1.0,0
1,1,1,5444,482,1.0,0
0,0,1,11633,504,0.0,1
0,0,1,7905,261,0.0,0
1,0,0,1990,509,1.0,1
0,0,0,2554,135,1.0,1
0,1,0,2201,326,1.0,1
0,0,0,4434,250,1.0,1
1,0,1,6887,180,1.0,0
0,0,0,7537,146,0.0,1
0,1,1,6195,589,1.0,0
0,0,1,10826,303,1.0,1
1,1,0,9771,527,1.0,0
0,0,1,10527,247,0.0,1
1,0,1,10343,330,1.0,0
1,0,0,1916,126,1.0,0
1,1,1,7066,589,1.0,1
1,1,1,6673,288,1.0,1
1,1,0,7499,264,1.0,0
1,1,1,13372,311,0.0,1
0,1,1,5366,407,1.0,1
1,1,0,10437,174,1.0,0
0,0,1,3502,191,0.0,1
0,1,0,1739,161,0.0,1
1,0,1,12585,165,1.0,1
0,1,1,3444,507,1.0,1
0,1,0,8061,179,0.0,1
0,1,0,10547,239,1.0,0
0,0,1,13207,499,1.0,0
1,1,0,12338,519,1.0,1
0,1,1,7367,229,1.0,1
1,0,0,4694,572,1.0,1
0,0,1,14207,353,1.0,0
0,0,1,9233,545,1.0,1
1,0,1,7859,419,1.0,0
0,1,1,9087,128,0.0,1
0,0,1,6304,575,0.0,1
0,1,0,12290,301,0.0,1
1,1,0,2853,336,1.0,1
0,0,1,11727,186,1.0,1
1,1,1,4380,195,0.0,0
0,0,0,2179,386,0.0,0
1,1,0,10178,438,0.0,0
1,0,0,5120,498,1.0,1
0,0,0,13342,538,1.0,1
0,0,0,14410,388,1.0,1
1,0,1,11130,351,1.0,1
1,0,1,5814,564,1.0,1
0,0,0,8364,279,1.0,1
1,1,0,2984,199,1.0,0
0,1,0,2190,503,0.0,1
0,1,0,9583,172,1.0,0
0,0,0,7625,521,1.0,0
0,1,0,10704,230,1.0,1
1,0,0,8168,281,0.0,0
0,1,0,14234,293,1.0,1
1,1,0,3847,117,0.0,1
0,0,1,5208,570,1.0,1
1,1,0,14162,225,1.0,1
0,1,0,7876,310,1.0,1
1,1,1,9430,106,0.0,1
1,0,1,11614,518,1.0,0
0,1,1,2137,479,1.0,0
0,0,0,7366,213,1.0,1
0,1,0,8293,439,1.0,1
0,1,0,4508,183,0.0,1
1,1,0,8716,438,1.0,1
0,1,1,11925,460,1.0,1
1,0,0,8872,563,1.0,1
1,1,0,11817,201,1.0,1
0,0,1,7100,568,1.0,1
1,0,0,13149,192,1.0,1
1,1,0,13981,591,1.0,1
1,1,0,12866,415,1.0,1
1,0,0,13380,201,0.0,0
0,0,1,2899,592,1.0,0
0,1,1,12026,350,1.0,1
0,1,1,9503,123,1.0,1
0,1,1,3005,584,1.0,1
1,1,0,7342,576,1.0,1
1,1,0,9941,578,1.0,0
0,0,0,6820,464,0.0,1
0,1,1,10227,599,0.0,0
0,1,1,13224,266,0.0,1
1,0,1,7943,239,1.0,0
0,1,0,5049,193,1.0,1
0,1,0,14894,280,0.0,1
0,0,1,8452,163,1.0,1
1,1,1,10149,103,1.0,0
1,0,0,4238,193,1.0,1
1,1,0,4869,488,1.0,1
1,1,0,5635,371,1.0,0
1,1,1,9483,382,0.0,1
1,0,1,13388,231,1.0,1
1,0,1,4911,171,1.0,0
1,0,1,7135,403,1.0,1
0,0,0,5569,491,1.0,1
0,1,0,7751,180,1.0,1
1,0,0,13079,273,1.0,1
1,0,1,4685,399,1.0,1
0,0,0,4738,550,1.0,1
1,1,0,9952,574,1.0,1
1,1,0,7237,151,1.0,1
1,0,0,10939,389,1.0,0
0,0,0,13025,545,1.0,0
0,1,1,13014,336,1.0,0
0,0,0,4073,376,1.0,1
0,0,0,8353,590,1.0,0
0,0,1,1625,379,1.0,1
1,0,1,10921,143,1.0,1
0,1,0,12903,469,0.0,1
1,1,0,12825,353,1.0,0
1,1,0,2806,524,1.0,1
0,0,0,3601,512,0.0,1
0,0,1,1635,458,1.0,0
1,1,0,12069,233,1.0,0
1,1,1,8811,155,1.0,1
1,1,0,2959,113,1.0,1
0,0,0,5731,277,1.0,1
0,1,0,9156,561,1.0,1
0,0,1,2312,200,1.0,0
0,0,0,9400,279,1.0,0
0,1,0,10543,571,1.0,1
1,1,1,11436,560,1.0,1
0,0,0,11630,356,1.0,1
1,1,1,9068,367,1.0,1
1,1,0,2370,470,1.0,1
1,0,1,10326,461,1.0,1
0,0,1,2168,507,1.0,1
0,0,1,2793,136,1.0,1
0,0,0,12780,567,1.0,0
1,0,1,9960,553,1.0,1
1,1,1,10552,303,1.0,1
1,0,0,10173,568,0.0,1
1,0,1,12982,358,0.0,1
1,0,0,4890,254,0.0,0
1,1,0,10953,337,1.0,1
0,0,1,12024,408,0.0,0
0,0,1,9794,199,1.0,1
0,0,0,13486,372,1.0,1
0,1,1,7049,212,0.0,1
1,0,1,6387,209,0.0,0
1,0,1,5834,242,1.0,0
0,0,1,12384,266,0.0,1
1,1,0,7184,359,1.0,1
0,1,0,13363,244,1.0,1
0,1,1,10573,329,1.0,0
0,1,0,8250,494,0.0,1
1,0,1,3735,367,1.0,1
0,0,1,6483,594,0.0,0
0,1,1,9252,131,1.0,1
0,1,1,12726,510,0.0,0
1,0,0,6519,527,1.0,0
1,0,1,9541,398,1.0,0
0,1,0,14581,318,0.0,0
1,1,1,4077,276,1.0,1
1,1,0,2175,203,1.0,1
1,1,0,3939,335,1.0,1
1,0,0,11373,192,1.0,0
1,1,0,7087,300,1.0,1
1,1,1,7445,398,1.0,1
1,0,0,10968,486,1.0,0
1,0,1,6267,330,0.0,0
1,0,0,8504,512,0.0,1
1,0,0,9228,354,1.0,1
0,0,0,12939,184,1.0,1
0,1,1,8109,134,0.0,1
1,1,0,6434,216,1.0,1
0,1,1,5148,275,0.0,1
0,0,1,8631,557,1.0,1
1,1,1,2812,570,1.0,1
1,0,0,10765,522,1.0,1
1,1,0,5599,572,1.0,0
0,1,0,3154,507,0.0,1
0,0,0,13439,375,1.0,1
1,0,0,13780,498,1.0,1
1,1,0,11585,184,1.0,0
1,1,0,7518,216,1.0,0
0,1,1,2785,461,1.0,1
0,1,0,9352,303,1.0,0
0,1,1,10226,245,1.0,1
0,0,1,8546,543,1.0,1
1,0,0,13139,314,1.0,1
1,0,0,6680,204,1.0,1
1,0,1,2879,448,1.0,1
1,1,1,2145,396,0.0,1
0,1,0,9715,455,1.0,1
0,0,1,6912,168,1.0,1
1,1,1,6152,586,1.0,1
1,0,1,8334,573,1.0,1
0,1,1,5951,354,0.0,1
1,1,0,7603,330,1.0,0
0,1,0,14657,302,0.0,0
1,0,1,8584,461,1.0,1
1,0,1,14362,494,1.0,1
1,0,1,5624,347,0.0,1
1,0,0,1864,539,1.0,0
1,1,0,4155,501,1.0,1
1,1,1,10100,495,1.0,1
1,1,1,8933,348,0.0,1
0,1,1,2814,243,1.0,1
0,0,0,6772,382,1.0,0
0,1,1,1718,455,1.0,1
0,1,1,6203,500,0.0,0
0,1,1,6631,340,1.0,0
1,0,1,3039,440,0.0,0
1,0,1,4933,474,0.0,0
0,0,0,14645,328,1.0,1
1,1,0,3102,130,1.0,1
0,0,0,4204,208,1.0,1
0,1,1,6564,518,1.0,1
1,1,0,5148,126,1.0,1
1,1,1,2605,442,1.0,1
1,0,0,7236,259,1.0,1
0,0,0,7312,116,0.0,1
1,1,1,13103,366,1.0,1
0,1,1,3988,228,0.0,0
0,0,1,10308,319,1.0,0
0,0,0,14013,181,1.0,0
1,0,1,3918,148,1.0,1
1,1,0,1527,140,1.0,1
0,1,0,12747,119,1.0,1
1,1,0,14782,426,1.0,1
1,0,1,9707,136,1.0,1
1,0,1,13040,481,0.0,0
0,0,1,10024,499,1.0,1
0,1,0,14270,138,0.0,1
1,1,0,9477,208,0.0,0
0,0,1,6161,528,1.0,0
1,1,0,11853,163,1.0,0
1,0,0,11777,274,1.0,1
1,1,0,6049,378,1.0,0
1,0,1,5453,131,1.0,1
0,1,0,12481,532,0.0,1
0,1,0,5761,308,1.0,1
0,0,1,9623,478,0.0,1
1,0,1,11944,118,1.0,0
1,0,1,6473,205,1.0,0
1,0,1,9936,581,0.0,1
0,0,1,11586,305,1.0,1
1,1,1,2856,346,0.0,1
0,0,0,10634,422,1.0,1
0,0,0,4967,266,0.0,1
0,0,0,8464,188,0.0,1
0,1,0,8567,415,1.0,1
0,0,1,12884,110,0.0,0
0,0,0,3245,148,1.0,1
1,0,1,14197,498,1.0,0
1,1,1,12049,483,1.0,1
0,1,0,5379,566,1.0,1
0,0,0,5277,160,1.0,0
1,1,1,3615,270,0.0,1
0,0,1,7757,242,1.0,0
0,1,1,3767,306,0.0,0
1,0,1,3767,585,0.0,1
0,1,0,11188,562,1.0,1
0,0,1,12488,300,0.0,0
0,0,0,8586,104,0.0,1
1,1,1,5981,310,1.0,1
1,0,1,8965,571,1.0,0
1,0,1,2429,128,1.0,1
0,0,0,9273,289,1.0,1
0,0,1,4824,287,1.0,1
1,1,0,14192,424,1.0,1
0,0,0,6087,354,1.0,1
0,1,0,1856,249,0.0,1
0,1,1,5810,112,1.0,1
0,1,0,5564,533,1.0,1
0,1,0,6999,471,1.0,0
1,0,1,5341,596,1.0,1
0,0,1,13622,530,1.0,0
1,1,0,14539,465,1.0,1
0,0,0,10518,256,0.0,0
1,1,1,6833,179,1.0,1
0,0,0,14909,455,1.0,1
1,0,0,8171,372,1.0,0
0,0,0,8559,247,0.0,1
1,1,1,2165,305,1.0,0
0,1,0,8353,213,1.0,1
1,0,1,11720,105,0.0,0
0,1,1,13383,377,1.0,1
1,1,1,12274,331,1.0,1
1,0,0,2053,236,1.0,1
0,1,1,10019,259,1.0,1
0,0,0,8545,443,1.0,1
1,0,1,10880,388,1.0,1
0,0,0,8783,304,0.0,0
1,1,0,1649,582,1.0,1
1,0,0,14843,425,1.0,0
1,0,1,14444,404,0.0,0
0,1,0,4353,459,0.0,1
1,1,0,11628,257,0.0,1
1,1,1,14080,457,1.0,1
0,1,1,4236,499,1.0,1
0,0,0,2456,548,0.0,0
0,1,1,12940,205,1.0,1
0,1,1,6680,181,1.0,1
1,1,1,10107,441,1.0,1
1,1,0,13146,573,1.0,1
1,0,1,4145,369,1.0,1
1,1,0,5274,539,0.0,1
0,0,1,6513,520,1.0,0
1,1,1,1584,148,1.0,1
1,0,0,14744,305,1.0,1
0,0,1,3435,317,1.0,0
1,1,1,11108,405,0.0,1
1,0,1,10762,263,0.0,1
1,1,1,13104,535,1.0,1
1,0,0,11213,378,0.0,1
1,0,0,8249,421,1.0,1
1,0,0,3001,330,1.0,1
